order_id,user_id,order_timestamp,city,restaurant_name,cuisine,payment_method,quantity,order_value,discount,final_amount,delivery_rating
2838,6686,2025-11-08 01:23:37,Pune,Tandoori House,Chinese,CARD,5,2000,30,1970,5
2839,8077,2025-11-14 22:51:56,Chennai,Noodle Nation,North Indian,UPI,3,1500,10,1490,2
2840,1746,2025-10-26 01:32:15,Hyderabad,Curry Palace,Chinese,NET_BANKING,3,1500,20,1480,2
2841,7800,2025-11-04 15:29:29,Hyderabad,Noodle Nation,Chinese,UPI,1,300,10,290,2
2842,3461,2025-11-04 14:56:16,Mumbai,Spice Hub,North Indian,CARD,3,1050,10,1040,2
2843,6318,2025-11-14 06:11:42,Bangalore,Spice Hub,Fast Food,NET_BANKING,5,2500,20,2480,4
2844,6027,2025-11-11 06:11:30,Bangalore,Noodle Nation,North Indian,COD,5,1750,10,1740,2
2845,3812,2025-10-28 17:54:39,Hyderabad,Curry Palace,Italian,COD,1,150,10,140,3
2846,9621,2025-11-20 03:11:16,Bangalore,Noodle Nation,Fast Food,COD,3,600,20,580,5
2847,8340,2025-11-20 17:29:39,Pune,Noodle Nation,Fast Food,CARD,1,400,50,350,1
2848,5547,2025-11-16 17:11:12,Hyderabad,Tandoori House,Italian,COD,3,1500,50,1450,2
2849,4188,2025-11-21 10:47:11,Pune,Spice Hub,Fast Food,UPI,5,2000,50,1950,2
2850,8975,2025-11-01 13:40:03,Mumbai,Spice Hub,Indian,CARD,3,750,0,750,5
2851,5003,2025-11-15 16:52:32,Bangalore,Noodle Nation,North Indian,CARD,5,2500,30,2470,4
2852,7727,2025-11-05 10:36:00,Bangalore,Curry Palace,Fast Food,NET_BANKING,3,450,30,420,4
2853,4927,2025-10-27 01:48:33,Chennai,Pizza Planet,Italian,UPI,5,2000,0,2000,5
2854,9752,2025-10-28 19:06:17,Chennai,Spice Hub,Chinese,NET_BANKING,3,1200,10,1190,4
2855,1462,2025-11-09 19:35:47,Mumbai,Noodle Nation,Chinese,CARD,1,500,0,500,5
2856,3568,2025-11-07 04:27:20,Pune,Curry Palace,Fast Food,CARD,2,300,20,280,2
2857,4633,2025-11-24 23:54:19,Mumbai,Spice Hub,Chinese,CARD,4,1400,20,1380,3
2858,8216,2025-11-11 20:44:50,Pune,Burger Barn,Indian,COD,4,1200,0,1200,2
2859,6347,2025-11-04 15:57:50,Chennai,Tandoori House,Fast Food,NET_BANKING,1,200,10,190,3
2860,5160,2025-11-22 01:53:10,Bangalore,Curry Palace,Indian,CARD,5,1000,10,990,1
2861,4454,2025-11-04 16:54:51,Chennai,Curry Palace,Chinese,NET_BANKING,4,600,20,580,5
2862,5794,2025-11-21 06:11:39,Hyderabad,Burger Barn,Fast Food,COD,3,1500,30,1470,3
2863,1918,2025-11-06 04:49:19,Chennai,Burger Barn,Chinese,NET_BANKING,4,2000,20,1980,1
2864,1628,2025-11-21 15:59:43,Pune,Spice Hub,Fast Food,UPI,3,450,20,430,3
2865,3516,2025-11-02 16:07:18,Mumbai,Noodle Nation,Italian,UPI,1,200,50,150,5
2866,7959,2025-11-15 22:42:52,Hyderabad,Curry Palace,Indian,CARD,4,1200,0,1200,2
2867,3276,2025-11-23 14:20:38,Hyderabad,Pizza Planet,Chinese,UPI,4,2000,0,2000,4
2868,9547,2025-11-13 20:21:41,Pune,Spice Hub,North Indian,COD,4,1400,20,1380,4
2869,2862,2025-11-15 10:12:46,Chennai,Tandoori House,Fast Food,NET_BANKING,2,600,0,600,5
2870,1237,2025-11-01 10:37:46,Chennai,Tandoori House,Fast Food,NET_BANKING,3,450,30,420,3
2871,8867,2025-11-07 21:28:57,Delhi,Noodle Nation,Chinese,UPI,2,800,30,770,1
2872,4706,2025-11-03 00:27:00,Chennai,Curry Palace,Indian,COD,5,2000,50,1950,4
2873,1085,2025-11-07 22:24:23,Pune,Noodle Nation,Indian,UPI,4,1200,50,1150,1
2874,3424,2025-11-14 18:01:29,Hyderabad,Curry Palace,Italian,UPI,2,1000,30,970,4
2875,1523,2025-11-18 23:01:32,Hyderabad,Curry Palace,Chinese,CARD,3,1050,20,1030,1
2876,7168,2025-11-24 23:27:16,Pune,Tandoori House,Fast Food,UPI,3,1500,20,1480,3
2877,6978,2025-11-22 22:51:20,Chennai,Tandoori House,Chinese,COD,2,400,50,350,4
2878,1948,2025-11-21 15:43:17,Chennai,Noodle Nation,Chinese,COD,3,900,50,850,2
2879,5123,2025-11-20 14:19:39,Mumbai,Pizza Planet,North Indian,UPI,5,750,30,720,5
2880,6283,2025-10-29 01:26:54,Bangalore,Noodle Nation,Indian,COD,2,1000,30,970,3
2881,1917,2025-11-25 21:06:24,Pune,Curry Palace,North Indian,NET_BANKING,1,400,50,350,1
2882,9133,2025-11-14 22:31:46,Pune,Curry Palace,Indian,NET_BANKING,5,2000,10,1990,5
2883,9794,2025-11-22 06:58:25,Bangalore,Pizza Planet,Fast Food,COD,5,2000,50,1950,3
2884,8943,2025-10-28 12:20:35,Hyderabad,Curry Palace,North Indian,COD,3,1200,20,1180,4
2885,7351,2025-11-24 11:46:19,Bangalore,Tandoori House,Indian,CARD,4,1400,20,1380,1
2886,8577,2025-11-13 16:39:30,Bangalore,Burger Barn,Indian,CARD,1,250,0,250,5
2887,3114,2025-11-13 02:54:29,Chennai,Pizza Planet,Italian,UPI,4,800,30,770,5
2888,2286,2025-11-24 18:15:01,Chennai,Burger Barn,Fast Food,UPI,3,900,30,870,3
2889,6652,2025-11-18 04:04:44,Hyderabad,Spice Hub,Italian,UPI,1,250,0,250,4
2890,3892,2025-11-11 03:08:38,Bangalore,Pizza Planet,Fast Food,CARD,3,600,50,550,5
2891,8768,2025-11-09 19:01:41,Chennai,Curry Palace,Chinese,COD,1,200,50,150,4
2892,1135,2025-11-16 23:37:41,Hyderabad,Noodle Nation,Chinese,CARD,1,150,50,100,4
2893,2132,2025-11-07 20:07:31,Mumbai,Burger Barn,Fast Food,COD,1,200,50,150,2
2894,3932,2025-11-05 05:10:14,Delhi,Spice Hub,Chinese,UPI,4,1400,0,1400,3
2895,5188,2025-11-21 18:48:51,Hyderabad,Noodle Nation,Italian,CARD,2,500,10,490,3
2896,3274,2025-11-01 18:35:40,Bangalore,Burger Barn,Chinese,COD,4,1400,20,1380,2
2897,5190,2025-10-28 05:30:46,Mumbai,Pizza Planet,Chinese,UPI,3,1200,30,1170,3
2898,3273,2025-11-25 10:19:22,Pune,Pizza Planet,Italian,UPI,1,250,0,250,5
2899,1744,2025-11-17 20:36:29,Delhi,Burger Barn,North Indian,COD,2,800,20,780,1
2900,7455,2025-11-03 01:54:30,Delhi,Curry Palace,North Indian,NET_BANKING,1,200,50,150,1
2901,1825,2025-11-24 11:56:11,Mumbai,Curry Palace,Indian,NET_BANKING,2,400,0,400,3
2902,3115,2025-11-18 04:59:37,Delhi,Noodle Nation,Fast Food,NET_BANKING,1,350,20,330,1
2903,3089,2025-11-20 10:37:14,Chennai,Pizza Planet,Fast Food,CARD,2,500,50,450,4
2904,8962,2025-11-14 05:21:17,Hyderabad,Pizza Planet,Indian,NET_BANKING,3,900,0,900,2
2905,4891,2025-11-13 05:34:36,Chennai,Pizza Planet,Indian,CARD,4,1000,10,990,5
2906,2464,2025-11-09 06:39:12,Delhi,Curry Palace,Indian,CARD,3,1200,20,1180,5
2907,8937,2025-11-22 13:03:32,Hyderabad,Tandoori House,Italian,COD,4,1200,10,1190,2
2908,2004,2025-10-26 10:13:29,Mumbai,Curry Palace,Fast Food,COD,4,2000,0,2000,1
2909,3342,2025-11-03 13:29:12,Delhi,Spice Hub,Chinese,NET_BANKING,5,2500,10,2490,2
2910,7704,2025-10-27 11:46:31,Mumbai,Tandoori House,Indian,UPI,2,700,10,690,1
2911,6108,2025-10-28 01:33:15,Pune,Tandoori House,North Indian,CARD,5,1000,0,1000,1
2912,7596,2025-10-31 23:15:23,Pune,Curry Palace,Chinese,UPI,3,750,10,740,1
2913,2754,2025-11-17 17:10:26,Mumbai,Noodle Nation,Indian,UPI,3,900,30,870,4
2914,5163,2025-11-04 08:50:42,Mumbai,Curry Palace,Fast Food,COD,2,800,50,750,5
2915,4133,2025-10-28 13:14:59,Mumbai,Spice Hub,North Indian,NET_BANKING,2,500,0,500,2
2916,8315,2025-11-13 07:24:24,Pune,Curry Palace,Italian,COD,5,750,20,730,4
2917,1315,2025-11-11 05:20:21,Mumbai,Curry Palace,Fast Food,CARD,2,600,20,580,1
2918,1718,2025-11-12 09:02:05,Delhi,Noodle Nation,Fast Food,COD,3,750,50,700,4
2919,8149,2025-10-30 20:04:39,Chennai,Spice Hub,Indian,NET_BANKING,5,1250,0,1250,4
2920,4012,2025-10-26 22:33:25,Pune,Pizza Planet,Chinese,NET_BANKING,1,150,0,150,2
2921,1488,2025-11-21 11:18:49,Pune,Spice Hub,Chinese,CARD,5,750,30,720,4
2922,8162,2025-11-02 12:01:30,Hyderabad,Curry Palace,Indian,COD,5,2000,0,2000,4
2923,3381,2025-11-19 04:10:13,Hyderabad,Curry Palace,Italian,NET_BANKING,1,200,30,170,4
2924,1618,2025-11-03 21:09:38,Bangalore,Burger Barn,North Indian,NET_BANKING,4,800,30,770,4
2925,5037,2025-10-31 00:44:50,Bangalore,Burger Barn,Italian,NET_BANKING,4,1000,0,1000,4
2926,9370,2025-11-05 21:37:29,Delhi,Burger Barn,North Indian,COD,4,1600,50,1550,3
2927,6721,2025-11-06 14:02:34,Pune,Burger Barn,North Indian,NET_BANKING,2,500,10,490,3
2928,7733,2025-11-11 14:29:05,Delhi,Pizza Planet,North Indian,UPI,2,600,30,570,2
2929,6043,2025-11-08 17:30:08,Bangalore,Burger Barn,Chinese,CARD,5,2000,10,1990,2
2930,5647,2025-10-31 20:18:28,Delhi,Tandoori House,Chinese,COD,1,300,0,300,5
2931,2666,2025-11-24 12:23:35,Mumbai,Noodle Nation,Italian,COD,5,1750,10,1740,5
2932,6343,2025-11-18 01:40:51,Chennai,Spice Hub,Fast Food,NET_BANKING,5,750,0,750,5
2933,6657,2025-10-26 22:35:07,Delhi,Pizza Planet,Fast Food,UPI,4,2000,20,1980,3
2934,7746,2025-11-03 19:18:27,Chennai,Pizza Planet,Italian,NET_BANKING,5,1750,10,1740,3
2935,5850,2025-11-19 22:38:55,Delhi,Spice Hub,Indian,COD,3,900,20,880,4
2936,3568,2025-11-13 21:31:21,Mumbai,Pizza Planet,Fast Food,CARD,1,250,50,200,1
2937,4281,2025-11-01 04:37:08,Pune,Curry Palace,Fast Food,CARD,2,300,20,280,5
2938,6825,2025-10-30 04:15:19,Mumbai,Pizza Planet,North Indian,COD,1,150,30,120,1
2939,2316,2025-11-20 16:06:02,Pune,Pizza Planet,Chinese,CARD,1,400,50,350,2
2940,3689,2025-11-02 16:26:46,Mumbai,Spice Hub,Chinese,NET_BANKING,4,1600,30,1570,4
2941,8542,2025-11-02 08:31:07,Chennai,Noodle Nation,Italian,NET_BANKING,2,400,50,350,5
2942,2461,2025-11-03 04:23:35,Bangalore,Pizza Planet,Fast Food,COD,1,500,0,500,3
2943,6416,2025-11-12 08:31:29,Chennai,Spice Hub,North Indian,UPI,3,600,0,600,2
2944,5614,2025-10-26 18:44:16,Mumbai,Tandoori House,Italian,UPI,1,500,30,470,3
2945,6712,2025-11-05 17:54:29,Delhi,Tandoori House,Fast Food,CARD,4,1400,30,1370,4
2946,9850,2025-11-22 21:35:38,Chennai,Noodle Nation,Italian,CARD,3,900,0,900,3
2947,7004,2025-10-25 23:24:52,Chennai,Curry Palace,Fast Food,UPI,2,500,20,480,3
2948,7486,2025-11-02 17:48:26,Bangalore,Curry Palace,Fast Food,NET_BANKING,1,200,10,190,3
2949,9070,2025-11-17 22:35:46,Bangalore,Noodle Nation,Chinese,CARD,2,500,0,500,3
2950,3880,2025-10-27 06:57:18,Hyderabad,Curry Palace,Chinese,CARD,4,800,0,800,5
2951,9104,2025-11-07 00:32:22,Pune,Curry Palace,Fast Food,COD,2,400,20,380,5
2952,3302,2025-11-17 10:08:42,Pune,Pizza Planet,North Indian,COD,1,200,30,170,5
2953,8319,2025-11-18 09:18:40,Bangalore,Burger Barn,North Indian,NET_BANKING,4,1000,50,950,4
2954,4698,2025-10-26 23:47:44,Chennai,Pizza Planet,Indian,CARD,5,1500,10,1490,4
2955,9793,2025-11-12 04:15:20,Bangalore,Burger Barn,Italian,COD,5,1250,50,1200,3
2956,8773,2025-11-19 07:25:57,Mumbai,Curry Palace,North Indian,UPI,4,1400,50,1350,3
2957,8924,2025-11-01 08:39:09,Delhi,Spice Hub,North Indian,NET_BANKING,2,600,20,580,3
2958,7857,2025-11-18 11:58:06,Bangalore,Noodle Nation,North Indian,COD,3,1500,0,1500,2
2959,8603,2025-11-08 10:34:26,Pune,Pizza Planet,Chinese,CARD,1,200,20,180,1
2960,8987,2025-11-15 20:30:43,Bangalore,Noodle Nation,Italian,CARD,2,600,30,570,2
2961,3808,2025-10-27 02:04:14,Delhi,Burger Barn,Indian,COD,3,1050,0,1050,5
2962,5005,2025-10-29 11:48:09,Delhi,Noodle Nation,Indian,UPI,5,1500,50,1450,5
2963,1937,2025-10-30 19:48:47,Hyderabad,Burger Barn,Indian,CARD,5,1750,10,1740,4
2964,1405,2025-11-17 04:13:42,Chennai,Noodle Nation,North Indian,COD,5,1500,10,1490,4
2965,7463,2025-10-28 14:08:26,Chennai,Curry Palace,North Indian,CARD,1,350,20,330,3
2966,9526,2025-11-02 02:26:04,Bangalore,Burger Barn,Indian,UPI,2,500,20,480,4
2967,5530,2025-11-03 13:20:08,Pune,Pizza Planet,Indian,CARD,5,1000,0,1000,3
2968,2583,2025-11-12 13:34:48,Mumbai,Noodle Nation,Italian,CARD,1,300,30,270,2
2969,3577,2025-11-17 20:19:09,Bangalore,Tandoori House,Italian,UPI,4,1600,50,1550,2
2970,6346,2025-11-10 12:33:48,Chennai,Spice Hub,Fast Food,NET_BANKING,2,500,30,470,2
2971,7439,2025-11-18 18:41:18,Bangalore,Noodle Nation,Indian,NET_BANKING,1,500,50,450,3
2972,3169,2025-11-20 06:42:22,Delhi,Tandoori House,North Indian,UPI,2,400,30,370,5
2973,8484,2025-11-12 03:10:48,Bangalore,Burger Barn,North Indian,COD,5,1250,0,1250,5
2974,9568,2025-11-19 18:57:34,Hyderabad,Tandoori House,Indian,CARD,5,750,50,700,2
2975,5708,2025-11-19 19:14:14,Hyderabad,Spice Hub,Indian,CARD,5,1500,10,1490,1
2976,8297,2025-11-03 09:12:02,Mumbai,Tandoori House,North Indian,NET_BANKING,5,1250,50,1200,2
2977,6147,2025-11-10 11:58:41,Chennai,Noodle Nation,Fast Food,CARD,5,2000,50,1950,2
2978,3598,2025-11-25 09:48:34,Chennai,Curry Palace,North Indian,UPI,3,750,20,730,3
2979,5315,2025-11-17 19:19:05,Chennai,Tandoori House,Italian,UPI,4,2000,50,1950,4
2980,3685,2025-11-19 00:17:58,Hyderabad,Noodle Nation,Indian,COD,2,600,10,590,2
2981,8311,2025-11-08 14:01:44,Bangalore,Tandoori House,Fast Food,COD,5,2000,30,1970,3
2982,2204,2025-11-19 17:19:06,Chennai,Curry Palace,Chinese,CARD,3,450,10,440,1
2983,6123,2025-11-17 15:08:11,Delhi,Burger Barn,North Indian,NET_BANKING,1,350,30,320,5
2984,4946,2025-11-04 12:37:09,Mumbai,Noodle Nation,Italian,NET_BANKING,5,1750,0,1750,5
2985,4990,2025-11-16 01:31:03,Pune,Noodle Nation,Chinese,NET_BANKING,2,1000,30,970,2
2986,2876,2025-11-23 05:33:32,Delhi,Pizza Planet,Chinese,UPI,4,2000,0,2000,3
2987,7153,2025-11-01 11:17:11,Pune,Curry Palace,Indian,UPI,3,450,0,450,4
2988,5150,2025-11-22 18:17:23,Chennai,Spice Hub,Fast Food,NET_BANKING,2,300,0,300,4
2989,3555,2025-10-30 10:36:20,Bangalore,Curry Palace,North Indian,CARD,4,600,30,570,1
2990,1558,2025-11-24 05:48:04,Delhi,Curry Palace,Chinese,COD,1,400,10,390,1
2991,5175,2025-11-24 06:09:55,Mumbai,Burger Barn,Fast Food,CARD,4,1600,10,1590,5
2992,2030,2025-11-23 10:45:50,Chennai,Tandoori House,Fast Food,UPI,1,500,30,470,5
2993,9426,2025-11-09 21:18:14,Chennai,Tandoori House,Indian,UPI,5,2500,0,2500,5
2994,4722,2025-11-18 09:06:18,Mumbai,Pizza Planet,Chinese,COD,4,1600,20,1580,1
2995,6642,2025-11-06 11:42:30,Pune,Pizza Planet,Fast Food,CARD,5,1000,20,980,4
2996,9514,2025-11-03 19:20:36,Bangalore,Burger Barn,Indian,COD,2,1000,10,990,3
2997,8763,2025-11-25 07:54:24,Bangalore,Spice Hub,Chinese,NET_BANKING,1,350,0,350,1
2998,6228,2025-11-18 00:31:06,Chennai,Pizza Planet,Italian,CARD,3,900,30,870,2
2999,7098,2025-11-14 08:21:49,Hyderabad,Tandoori House,Italian,NET_BANKING,3,900,10,890,2
3000,5763,2025-11-14 01:03:45,Chennai,Tandoori House,Italian,UPI,5,1750,30,1720,1
3001,6160,2025-11-08 16:00:08,Delhi,Burger Barn,Italian,NET_BANKING,3,600,20,580,2
3002,5661,2025-11-02 10:54:40,Delhi,Curry Palace,Indian,UPI,3,1050,20,1030,1
3003,6169,2025-11-15 23:45:19,Pune,Tandoori House,Fast Food,COD,1,500,20,480,5
3004,8375,2025-11-01 06:46:12,Bangalore,Burger Barn,Fast Food,COD,3,750,10,740,3
3005,6328,2025-11-21 09:49:42,Delhi,Noodle Nation,North Indian,CARD,1,200,30,170,5
3006,1531,2025-11-23 01:48:07,Delhi,Pizza Planet,Italian,CARD,3,450,50,400,2
3007,4690,2025-11-16 13:49:52,Chennai,Pizza Planet,Indian,UPI,2,800,0,800,1
3008,7404,2025-11-25 03:00:46,Delhi,Curry Palace,North Indian,CARD,4,2000,50,1950,4
3009,8174,2025-11-14 14:05:58,Hyderabad,Tandoori House,Indian,NET_BANKING,2,300,20,280,3
3010,6763,2025-11-11 14:41:35,Bangalore,Pizza Planet,Italian,CARD,4,1400,20,1380,4
3011,6190,2025-10-29 00:08:49,Mumbai,Pizza Planet,Fast Food,CARD,1,500,10,490,4
3012,2244,2025-11-10 06:46:17,Hyderabad,Tandoori House,Chinese,COD,5,1500,0,1500,1
3013,7955,2025-11-07 20:10:18,Hyderabad,Spice Hub,Indian,UPI,3,900,10,890,5
3014,6016,2025-11-22 10:19:04,Delhi,Pizza Planet,Indian,COD,4,800,50,750,5
3015,9667,2025-11-23 04:50:31,Chennai,Tandoori House,Chinese,UPI,4,2000,50,1950,1
3016,6291,2025-10-27 02:45:39,Delhi,Noodle Nation,Chinese,UPI,4,2000,0,2000,5
3017,5358,2025-11-19 22:54:35,Bangalore,Spice Hub,Italian,NET_BANKING,1,200,20,180,3
3018,7121,2025-10-29 23:08:07,Bangalore,Tandoori House,Italian,UPI,4,800,50,750,4
3019,4709,2025-11-11 15:19:20,Chennai,Spice Hub,Chinese,NET_BANKING,4,1600,30,1570,1
3020,3579,2025-10-30 13:32:10,Mumbai,Pizza Planet,Italian,COD,5,2500,20,2480,1
3021,5832,2025-11-17 08:18:01,Bangalore,Pizza Planet,Italian,CARD,3,750,50,700,4
3022,5070,2025-11-22 08:33:19,Delhi,Tandoori House,Fast Food,NET_BANKING,2,500,30,470,4
3023,1025,2025-10-27 14:42:48,Mumbai,Burger Barn,Fast Food,COD,4,800,20,780,3
3024,6030,2025-10-29 06:54:39,Pune,Burger Barn,North Indian,UPI,3,1200,50,1150,5
3025,4098,2025-11-12 08:15:10,Delhi,Burger Barn,Italian,NET_BANKING,5,1750,30,1720,4
3026,7620,2025-11-10 18:27:57,Chennai,Burger Barn,North Indian,UPI,3,450,50,400,3
3027,7210,2025-11-07 16:50:25,Bangalore,Spice Hub,Italian,CARD,5,1000,10,990,2
3028,1565,2025-11-12 03:47:03,Bangalore,Spice Hub,Fast Food,COD,1,350,20,330,1
3029,8424,2025-11-17 17:13:09,Delhi,Tandoori House,Fast Food,NET_BANKING,2,400,0,400,1
3030,5654,2025-11-22 11:09:00,Mumbai,Pizza Planet,Chinese,NET_BANKING,1,400,30,370,3
3031,9912,2025-10-31 22:23:08,Hyderabad,Noodle Nation,Chinese,UPI,3,600,20,580,1
3032,8600,2025-11-03 09:34:58,Bangalore,Burger Barn,North Indian,NET_BANKING,3,600,30,570,5
3033,1958,2025-11-20 13:42:35,Bangalore,Curry Palace,North Indian,UPI,4,1600,30,1570,4
3034,3371,2025-11-01 09:54:38,Hyderabad,Spice Hub,Chinese,NET_BANKING,1,500,10,490,4
3035,6606,2025-11-03 01:17:02,Chennai,Tandoori House,Italian,CARD,1,350,30,320,2
3036,4927,2025-11-18 02:23:09,Hyderabad,Noodle Nation,Fast Food,UPI,3,600,10,590,4
3037,6842,2025-11-12 08:47:49,Delhi,Noodle Nation,Fast Food,NET_BANKING,5,1750,20,1730,4
3038,7449,2025-11-25 01:51:22,Bangalore,Burger Barn,Fast Food,COD,2,1000,10,990,3
3039,2903,2025-11-06 06:17:26,Pune,Curry Palace,Italian,CARD,5,1250,20,1230,5
3040,4807,2025-11-11 09:23:45,Pune,Curry Palace,Fast Food,NET_BANKING,2,1000,0,1000,1
3041,8147,2025-11-07 21:27:14,Delhi,Pizza Planet,Fast Food,NET_BANKING,1,250,50,200,4
3042,6224,2025-10-26 16:23:48,Delhi,Pizza Planet,North Indian,NET_BANKING,4,1000,20,980,4
3043,3226,2025-11-03 05:08:27,Pune,Burger Barn,Fast Food,COD,2,1000,20,980,2
3044,8843,2025-11-03 18:03:47,Delhi,Pizza Planet,Fast Food,UPI,2,700,0,700,2
3045,7675,2025-10-29 22:18:36,Pune,Tandoori House,Italian,NET_BANKING,4,1400,0,1400,3
3046,6063,2025-10-27 12:19:06,Hyderabad,Spice Hub,Chinese,NET_BANKING,4,1200,50,1150,3
3047,2256,2025-10-28 17:43:05,Hyderabad,Curry Palace,Chinese,CARD,5,2500,50,2450,4
3048,3276,2025-11-14 10:09:43,Bangalore,Pizza Planet,Indian,UPI,1,350,30,320,3
3049,2829,2025-11-02 04:53:56,Pune,Noodle Nation,North Indian,UPI,5,2000,0,2000,5
3050,4648,2025-11-02 15:33:26,Mumbai,Curry Palace,Italian,CARD,5,750,50,700,5
3051,5805,2025-11-20 21:41:03,Chennai,Curry Palace,Chinese,COD,5,2000,50,1950,1
3052,5807,2025-11-21 13:30:28,Chennai,Tandoori House,Italian,NET_BANKING,2,800,20,780,2
3053,5934,2025-11-11 19:54:52,Bangalore,Burger Barn,Italian,CARD,4,800,0,800,1
3054,5617,2025-10-31 08:10:28,Hyderabad,Pizza Planet,North Indian,COD,5,1250,10,1240,5
3055,8262,2025-11-22 08:58:29,Chennai,Tandoori House,Indian,COD,3,1500,10,1490,4
3056,6569,2025-11-11 09:18:18,Hyderabad,Noodle Nation,Indian,NET_BANKING,3,600,30,570,5
3057,9749,2025-11-01 04:03:10,Chennai,Pizza Planet,North Indian,NET_BANKING,3,1200,0,1200,4
3058,9869,2025-10-28 14:34:48,Pune,Pizza Planet,Chinese,COD,1,200,50,150,5
3059,6023,2025-11-11 04:27:28,Bangalore,Tandoori House,Italian,CARD,4,1000,0,1000,4
3060,8886,2025-10-31 10:41:26,Hyderabad,Tandoori House,North Indian,CARD,4,2000,20,1980,5
3061,2574,2025-11-16 00:24:59,Pune,Pizza Planet,Indian,COD,5,2500,10,2490,1
3062,2502,2025-11-23 21:17:28,Hyderabad,Spice Hub,North Indian,NET_BANKING,2,300,20,280,5
3063,5385,2025-10-31 01:20:18,Mumbai,Tandoori House,Chinese,CARD,2,600,50,550,2
3064,7922,2025-11-10 06:06:47,Chennai,Spice Hub,Indian,NET_BANKING,2,400,10,390,5
3065,6320,2025-11-17 04:05:50,Pune,Noodle Nation,Italian,COD,5,1500,10,1490,5
3066,7390,2025-11-01 02:18:41,Chennai,Spice Hub,Indian,UPI,1,200,30,170,2
3067,8798,2025-11-09 21:24:37,Chennai,Curry Palace,Indian,CARD,5,1750,30,1720,5
3068,9736,2025-11-15 10:20:25,Hyderabad,Spice Hub,Fast Food,UPI,1,300,50,250,1
3069,6207,2025-11-12 17:42:47,Pune,Burger Barn,Indian,UPI,5,1250,50,1200,1
3070,2189,2025-11-06 04:42:38,Delhi,Spice Hub,Fast Food,NET_BANKING,5,1000,30,970,1
3071,3044,2025-11-03 14:54:22,Chennai,Noodle Nation,Chinese,COD,1,500,30,470,2
3072,3714,2025-10-27 22:52:09,Delhi,Burger Barn,Chinese,CARD,4,1600,0,1600,1
3073,6470,2025-11-25 10:08:41,Chennai,Pizza Planet,Italian,NET_BANKING,2,700,20,680,1
3074,6516,2025-11-20 08:49:32,Hyderabad,Noodle Nation,Italian,NET_BANKING,2,300,10,290,1
3075,4335,2025-11-17 15:27:56,Delhi,Curry Palace,Chinese,NET_BANKING,2,1000,0,1000,1
3076,1876,2025-11-02 13:17:55,Hyderabad,Burger Barn,Chinese,COD,1,350,20,330,3
3077,8415,2025-11-05 16:49:48,Chennai,Tandoori House,Italian,UPI,2,300,0,300,5
3078,1831,2025-11-22 03:16:51,Delhi,Curry Palace,Indian,UPI,5,1500,20,1480,1
3079,8641,2025-11-01 22:03:27,Delhi,Pizza Planet,Fast Food,CARD,2,300,0,300,1
3080,9650,2025-11-11 11:20:03,Mumbai,Curry Palace,Italian,UPI,1,500,0,500,3
3081,6084,2025-10-31 20:13:40,Delhi,Tandoori House,Indian,CARD,3,1200,10,1190,5
3082,5959,2025-11-06 00:11:35,Delhi,Tandoori House,Indian,CARD,1,500,30,470,5
3083,2919,2025-11-16 18:44:08,Hyderabad,Curry Palace,North Indian,NET_BANKING,5,1750,0,1750,4
3084,7226,2025-10-29 08:42:03,Delhi,Tandoori House,Italian,COD,3,1050,0,1050,3
3085,5654,2025-11-06 22:03:47,Mumbai,Noodle Nation,Italian,UPI,2,600,50,550,3
3086,6700,2025-11-11 06:35:21,Delhi,Pizza Planet,North Indian,COD,3,600,20,580,1
3087,1124,2025-10-30 04:59:38,Chennai,Curry Palace,Italian,NET_BANKING,2,500,10,490,1
3088,9709,2025-11-09 11:00:16,Hyderabad,Pizza Planet,Indian,NET_BANKING,4,800,0,800,5
3089,1681,2025-11-22 10:38:48,Chennai,Pizza Planet,Indian,COD,5,2500,30,2470,1
3090,5456,2025-11-18 21:38:13,Hyderabad,Spice Hub,Fast Food,CARD,4,600,50,550,1
3091,3504,2025-11-12 20:57:41,Hyderabad,Burger Barn,Indian,CARD,3,1200,30,1170,2
3092,8594,2025-10-30 11:34:36,Pune,Tandoori House,Fast Food,COD,3,1200,0,1200,2
3093,7191,2025-11-24 03:29:19,Hyderabad,Curry Palace,Chinese,UPI,4,600,20,580,3
3094,9644,2025-11-03 16:56:23,Hyderabad,Pizza Planet,Indian,UPI,1,500,10,490,1
3095,1298,2025-11-25 01:32:27,Delhi,Noodle Nation,Chinese,CARD,5,1250,20,1230,5
3096,7746,2025-11-04 03:46:43,Mumbai,Tandoori House,Indian,NET_BANKING,1,150,0,150,3
3097,6269,2025-11-03 06:22:20,Pune,Burger Barn,Indian,NET_BANKING,4,2000,50,1950,2
3098,1586,2025-11-03 00:11:40,Hyderabad,Noodle Nation,Indian,UPI,1,200,20,180,1
3099,9576,2025-11-24 16:42:17,Hyderabad,Curry Palace,Italian,NET_BANKING,4,800,20,780,4
3100,6430,2025-11-14 23:28:05,Hyderabad,Tandoori House,Italian,COD,3,900,0,900,4
3101,9750,2025-11-21 08:10:42,Bangalore,Noodle Nation,Chinese,CARD,4,2000,20,1980,5
3102,3684,2025-10-27 04:43:37,Delhi,Curry Palace,Indian,CARD,5,1750,20,1730,5
3103,2641,2025-11-11 11:06:06,Hyderabad,Spice Hub,Fast Food,COD,3,1500,0,1500,1
